Cap,CarbonEmissions,TotalCost
11000,90173.39049662121,78267.40008731688
11000,99709.52552283468,92108.64664960632
11000,95431.09018400002,85726.29529
11000,92896.96695783471,82427.46687960633
11000,95319.55249100001,88271.74574000006
11000,95311.31354100001,87469.60874000004
11000,91288.42950580001,83426.38946400004
11000,95660.29870619341,91354.67042714242
11000,92715.71485580002,80737.30246400002
11000,85809.62671405575,71342.26931572001
11000,86809.85623954715,73221.00634529036
11000,94703.15052283468,83612.8606496064
11000,96750.198541,88672.47324000005
11000,87773.64497259916,77200.38607895916
11000,93049.94554782458,83426.10874514289
11000,97338.84762999999,90461.10802000001
11000,91404.58422450001,80628.10830000002
11000,94450.70959615926,83799.32759474925
11000,95617.22727283469,87551.80064960632
11000,96371.4161384,86693.84731400001
11000,98377.5967728347,92643.80264960624
11000,90406.93431775001,80184.979295
11000,90604.57721440001,81620.88901000001
11000,88538.55554802647,75214.29071153318
11000,92049.66230283468,79654.79934210634
11000,100287.626341,95089.37674000005
11000,91121.49189100003,82305.14173999999
11000,95942.17317283466,87385.02064960625
11000,91576.49566440002,80208.05851000003
11000,93469.4788245,82867.54780000003
11000,89470.55758954714,77481.96934529027
11000,97139.32142283474,88350.54164960636
11000,90901.8048373096,81977.01818351107
11000,92060.38618500001,81192.99476999999
11000,91124.21812283467,80203.10264960634
11000,87467.12728099182,73929.47102592683
11000,94618.74751432458,87502.4971851429
11000,90046.96061719998,80203.84398
11000,86798.29826609042,76110.37773132633
11000,89148.35575771246,77015.39343568403
11000,86990.36162283467,72961.28664960635
11000,90731.59873959183,77942.91857192686
11000,99624.59187283467,94580.90264960623
11000,93396.515741,86774.513074
11000,88808.395584,77802.139095
11000,92806.1340728347,81716.85664960634
11000,88658.4597058,78364.44346400001
11000,92835.0222728347,84128.68564960631
11000,90592.00317283468,78161.17114960637
11000,96763.28837283474,89365.79264960633
11000,94511.55727450001,85384.64980000003
11000,90548.9699234,78842.75354400002
11000,95162.6717377246,84977.71145514291
11000,94337.2141384,85571.08064800002
11000,92031.50848840002,82315.576314
11000,91342.44667283467,78530.56714960637
11000,96876.86827283466,92175.69814960624
11000,98777.78262283471,89751.41764960633
11000,94133.41667449998,83335.67980000004
11000,84948.81476179342,72578.5531611424
11000,93894.38072283469,84048.66264960627
11000,93534.91490579999,83874.93146400004
11000,88317.6924291246,77463.2499091429
11000,90783.54734802646,77708.50721153314
11000,91495.98253399183,84854.60276992685
11000,92327.1889382212,82081.82279331687
11000,90244.84723839999,78678.60531400004
11000,93414.89250434424,84049.5588691174
11000,91543.12003400004,81265.28259500003
11000,96928.42372450001,92825.97380000004
11000,91838.15037283472,82211.11064960634
11000,94051.20543840002,84565.47531400001
11000,95865.77437283465,85954.01414960634
11000,92226.31486950003,81779.17972000001
11000,91118.94746440003,80183.16050999999
11000,90017.2104052,78476.47548000001
11000,97674.08300434425,92545.87486911728
11000,90623.9896467934,80462.94089114241
11000,91896.94867283464,79626.9511496064
11000,95090.19742108464,88415.34222460631
11000,88132.8954117246,75744.24075914292
11000,94357.55514100002,85862.47074000005
11000,97237.51238000001,92419.65351999999
11000,88713.89341412461,77796.1486391429
11000,99176.81627283468,93431.09464960634
11000,93879.66647283468,86172.87614960625
11000,94185.59752283468,85483.44764960624
11000,89310.56064340001,79776.37756400001
11000,97500.50841440001,91366.37601000007
11000,89114.87810580005,77053.07846400002
11000,91443.53703115924,81767.31682474913
11000,86054.13770953707,71353.29286082693
11000,94588.76712283464,87157.15714960625
11000,86719.46951432459,74280.06818514291
11000,98756.89097283466,98212.7121496062
11000,83490.57338900001,69176.29734500001
11000,92780.24713839998,83182.12981400001
11000,86306.52177283469,74344.29914960633
11000,95834.22175434422,87113.1538691173
11000,90329.19201550957,78675.60350951107
11000,91353.39592912458,78364.63840914294
11000,97418.86973934426,88535.54309911742
11000,92626.2551745,82786.69680000002
11000,90100.05873650002,77168.52747000002
11000,94240.51633105587,86756.3514229232
11000,95246.4124578347,86624.75837960636
11000,92029.76205434425,84975.1698691174
11000,94809.6457745,86637.00230000004
11000,98913.27567283467,92004.3011496062
11000,96006.33887283466,90130.9716496063
11000,92406.98319615927,83092.30959474924
11000,91026.42857882813,81084.95534674877
11000,95151.36102283464,87634.97964960638
11000,98010.36542283464,90025.15014960637
11000,95765.82378839998,85948.66831400001
11000,94625.4953228347,86876.78714960635
11000,95922.24592283469,89990.40414960637
11000,96974.09702283464,90089.71864960634
11000,93889.7454690183,83451.77028714393
11000,89980.62954100003,79216.92124000001
11000,89582.09955783469,77435.92837960635
11000,88593.38079454713,78530.67809529034
11000,89742.32119802646,79223.71321153308
11000,90903.10869802648,80233.70221153318
11000,93406.20430434424,81553.99586911743
11000,95494.27220434422,85699.12636911741
11000,89851.9346051125,77339.31800968404
11000,92118.99393115925,83062.60182474925
11000,90262.1614796918,77286.92001192684
11000,95733.1219228347,87634.05264960634
11000,99534.05022283469,94939.88464960633
11000,92283.8354695,84043.99841500004
11000,88377.95878839999,76531.39031400002
11000,91175.90587283466,78867.67864960639
11000,91424.15752283466,83014.40764960634
11000,92124.6101884,82101.186814
11000,94412.50297449998,85503.39980000001
11000,84446.41486405573,69752.39181572001
11000,96631.78617283466,90841.13064960619
11000,91391.44144469181,82455.23278192682
11000,93096.99451208467,84503.40517960634
11000,88864.11445321249,78485.330665684
11000,96354.1675228347,89275.30164960634
11000,93689.24144671248,85293.26421568404
11000,98236.04847283468,93209.60614960619
11000,93335.92773400004,83069.27409500004
11000,89270.94323109042,76432.02150132638
11000,98487.8297728347,92379.8036496064
11000,92767.73028272121,83062.51457331686
11000,90295.77393275575,78584.81015172001
11000,95941.518171,90058.81093250001
11000,92171.56827949999,81309.40305
11000,90957.43217283468,79191.20064960636
11000,100293.21182283467,93515.60414960631
11000,95110.7471728347,84461.95664960639
11000,92753.83060434424,82710.83886911745
11000,94242.1651228347,84577.79914960636
11000,91171.7430058,80487.13646400002
11000,85381.28528400006,71750.99009500002
11000,88987.03758600961,76961.67466951106
11000,94825.48636287171,87217.57429043327
11000,83600.23106359183,68237.98537592683
11000,93678.1837228347,85266.74164960634
11000,89088.4770813246,78429.55943514287
11000,94197.20279099999,86488.99174000001
11000,95712.4353728347,90362.02564960625
11000,93795.3928810904,85136.68400132624
11000,98386.23162283469,93531.0681496062
11000,93444.2475043443,83581.40586911739
11000,91237.2211228347,79098.19564960636
11000,97707.82752283468,88254.51314960636
11000,91295.68760580003,80755.967964
11000,86164.04069599998,72051.07249
11000,91365.9155291246,80727.19740914291
11000,90414.649791,79947.38874
11000,95088.97677283469,87633.96864960635
11000,96841.51675783467,89250.7143796062
11000,94379.25144099999,86880.15307400002
11000,98683.79185434425,90827.7358691174
11000,91306.4050278347,81271.25039960632
11000,91622.03619615926,80617.20609474926
11000,98643.3911728347,90357.25114960638
11000,92593.26137783471,80327.36589960638
11000,94124.30284439342,85980.6925111424
11000,94954.71512283469,84724.74364960632
11000,88700.07447423418,78579.50342465396
11000,97567.95132283468,90889.78414960633
11000,92418.14673109043,82774.20300132618
11000,93049.05934150003,82974.21746500001
11000,92557.4573805125,86553.11815368403
11000,94457.98072283466,86584.84914960623
11000,88839.29360654714,78814.99559529033
11000,92767.0625745,81312.55880000004
11000,95500.38267283466,89643.63914960634
11000,92097.84685879998,85448.318708
11000,89552.73083934425,77165.7400991174
11000,90769.95648381829,81611.0760111439
11000,92826.6975228347,83241.73014960632
11000,95532.15649802651,87769.34871153318
11000,89614.7646210847,80248.50722460634
11000,87195.41977283468,73214.61164960633
11000,97608.14409100001,92412.69657399999
11000,95300.350741,87067.32074000002
11000,90948.42186949999,81388.82622000002
11000,91715.01340490956,79797.66126351108
11000,90946.41293839995,82406.88564800002
11000,89777.73087283465,76955.95514960635
11000,96051.73222283467,85994.94464960635
11000,94395.92903105589,85465.09542292319
11000,93508.99484585295,85545.73244675023
11000,85591.26661900005,74095.61032499999
11000,93005.1457695,81799.46222000004
11000,89835.840996,79524.66382400002
11000,91156.23460580003,80070.93946400001
11000,91270.80269099999,78726.96324000003
11000,98025.24633840003,90654.243814
11000,102301.94507283477,100845.51014960614
11000,91764.19783400002,82717.81409500002
11000,91342.301691,80292.78124000001
11000,91440.4683030265,80461.66696153318
11000,90210.7878098246,78095.10491514292
11000,93557.38513109043,85893.14100132638
11000,90286.70584615927,81578.04559474923
11000,90267.02468840001,81085.201314
11000,96133.94117283466,91892.7116496063
11000,92096.55723621247,83470.92341568402
11000,90101.93262283466,79567.36714960636
11000,94810.81139585297,89159.77594675025
11000,84165.99170302648,70239.22296153316
11000,90881.5655877246,80970.82795514293
11000,90228.9286655096,79072.03931451107
11000,88870.50807283468,75313.93714960638
11000,96082.57365771246,87257.46843568407
11000,87302.71538400002,76361.52709500001
11000,91558.51625434427,81678.6443691174
11000,97703.99978983476,94454.07239960613
11000,92096.13942283468,80441.97264960635
11000,95513.85129615925,85968.27059474928
11000,96366.12383839997,90407.93431400001
11000,98138.52507283472,90752.06264960633
11000,95428.2786728347,88179.21514960623
11000,92451.37587283467,83432.29814960634
11000,98091.56292283471,92028.63464960635
11000,93664.25514100002,82984.20174000003
11000,93651.92961950004,84690.60022000004
11000,90244.88262454717,79502.36257529035
11000,92832.62627283466,83595.24714960634
11000,92050.7376788281,83354.03384674875
11000,98883.28017283467,95222.83114960621
11000,91642.74687783467,79010.44239960633
11000,89076.03858840003,78635.47431400004
11000,92155.06568959184,82557.51107192686
11000,91487.525491,82015.40274000002
11000,92740.64480600957,83886.35501951107
11000,92363.9879384,85626.066314
11000,90001.46627283472,80905.86214960633
11000,93004.28792283472,82834.74864960634
11000,95544.23407283466,86930.88364960633
11000,88134.41937283469,75326.79164960633
11000,96371.10652283469,88763.96014960636
11000,92131.01107283466,80234.67064960634
11000,87095.31793649998,74910.76796999999
11000,94462.43278954717,83647.80234529034
11000,103122.4366728347,99073.41064960636
11000,97921.19739099998,95763.07157400003
11000,90737.40582283467,81512.16514960633
11000,97321.01735580004,91964.276964
11000,98543.08662283467,89630.91414960638
11000,88341.63939615927,77533.35509474925
11000,88533.03677283468,79005.23364960635
11000,84030.956551,72166.08134499997
11000,90695.70654802646,78734.0102115332
11000,102733.57699585299,97387.38894675024
11000,91977.44512283469,84244.89864960636
11000,96151.61109100001,88561.25274000005
11000,95438.49677283467,84687.16314960633
11000,91914.84089585295,82196.58644675027
11000,93992.05224100004,82952.67374000004
11000,86846.68664802649,73693.31021153317
11000,92489.99302283468,84489.24964960632
11000,89047.34219100002,79429.28474
11000,94838.1551077125,87235.74193568405
11000,91227.3727745,80440.97130000002
11000,94604.44284615929,87277.65859474924
11000,91643.69387283472,80314.34814960638
11000,92560.25402283468,80725.79064960637
11000,98056.78550019999,90619.65323
11000,86306.2987362125,72816.60141568402
11000,90038.56087449998,81489.9268
11000,93928.9532728347,85291.20064960633
11000,89672.5943228347,78625.94964960635
11000,90496.4334480265,80822.20821153306
11000,86125.99728111252,74323.073705684
11000,92158.74080434427,80172.27236911743
11000,90864.57262766885,80525.85231426022
11000,96996.50830783467,93448.52087960619
11000,94654.9284032125,86481.03741068403
11000,92883.27957283476,86065.41414960618
11000,94843.41112283469,87820.70314960637
11000,96109.70568840002,87669.34131400002
11000,92640.07167283469,81791.90964960636
11000,87473.71037589999,77516.4990765
11000,90435.91321950001,79206.37572000001
11000,97944.69737283466,91206.37014960634
11000,91121.84997283468,80297.49214960633
11000,99397.36192283465,91286.03964960633
11000,87168.04020953708,76388.91536082693
11000,95953.63037283467,89089.85164960635
11000,95932.98098840004,87233.18731399998
11000,94841.2027502,86207.72723000003
11000,96109.70640434427,85928.87786911741
11000,91476.37282283472,81191.19514960634
11000,91085.61033839999,82020.57131400002
11000,94375.78293,88445.45552
11000,95114.13755019999,85776.14573000002
11000,94495.80887283468,83465.68714960637
11000,95823.22564100001,87039.32574000004
11000,91561.65802449998,80387.80730000001
11000,91960.07395434423,84703.95986911729
11000,89895.16715580001,79148.42996400002
11000,96175.278041,86697.77574000004
11000,88165.41818400002,76778.33509500002
11000,91773.18917283471,80101.07564960637
11000,84871.22661370592,70391.27963282642
11000,92303.77502283467,82539.75264960625
11000,98548.16392283465,91549.46214960635
11000,92082.2368825183,82442.12882714391
11000,87024.26898983469,76322.12989960631
11000,95295.17340434428,88300.37136911742
11000,91706.94889615926,80288.04409474923
11000,91564.51717283466,82102.32464960637
11000,90445.8590428246,77663.78366514288
11000,92146.61434802647,83566.63771153317
11000,87420.89356315929,75827.80734474924
11000,95977.58712283468,88517.33414960637
11000,91727.67542783468,79369.90239960635
11000,91527.22181432457,80795.93218514291
11000,95982.53642283467,85646.67014960635
11000,91526.44446439997,80095.60551000004
11000,89440.29098983466,79523.91039960633
11000,93546.2955195,85290.73472000002
11000,98116.94529100001,90311.34307400003
11000,99249.43430434423,98296.72236911725
11000,98797.69672449998,92311.17230000003
11000,87386.3703295,75102.77954999999
11000,89897.64199340003,79488.06506400002
11000,87041.48390783471,75564.03837960631
11000,92517.30077283467,81334.24814960631
11000,88052.14614802648,74230.22371153317
11000,95143.11877283468,85711.87514960633
11000,88272.08934080003,74557.71769400002
11000,94649.62662283466,86674.30764960627
11000,100747.79162283469,94925.18714960632
11000,96488.04197283469,88020.57764960639
11000,85872.01006359179,71034.19537592685
11000,91545.873146,79355.98749000001
11000,90991.87284100002,79196.71124000002
11000,98621.61782283465,92067.18264960637
11000,97506.0888728348,92229.17064960612
11000,97146.59834100002,92050.86874000002
11000,96632.87822283464,87688.41264960625
11000,89381.72223900004,76107.723845
11000,93250.88512283469,85175.7161496063
11000,91576.29513,82089.24352
11000,96054.7593728347,88527.29714960633
11000,91910.98477283475,88767.20714960615
11000,94459.67734100003,83823.47874000005
11000,96478.99008840001,87447.96881400004
11000,89686.65569615926,80205.55659474924
11000,91865.61894615924,81958.32509474925
11000,87212.22402454715,75964.72607529035
11000,90815.73045783471,78150.82037960635
11000,91799.99442283472,80582.08114960634
11000,91097.5938695,77872.82422000002
11000,96712.38947283466,90336.12114960632
11000,94066.06833954717,83431.62684529036
11000,98534.40867283469,93474.9511496062
11000,90745.56208840001,80379.49081400003
11000,95083.5836228347,86539.75564960633
11000,95158.5427884,85722.35181400004
11000,96508.55013650001,87114.12321500004
11000,96388.47134099997,89359.66074000004
11000,89855.89432259914,79431.24057895917
11000,94369.09735783467,86214.15087960633
11000,88488.04541432459,77535.4326851429
11000,95694.07622283469,89098.94364960634
11000,89583.9595980265,80269.72371153318
11000,93947.5400728347,84182.45114960635
11000,88671.81313983467,77504.86489960621
11000,91845.06203839999,79760.19881400005
11000,85982.34497283467,72660.52664960634
11000,99670.14327783468,92659.85189960634
11000,99007.83680783468,96021.03487960633
11000,97536.42543105583,88786.54592292321
11000,102486.96059100001,98527.14474000002
11000,86431.44550600962,74501.48418951106
11000,93761.7915961593,85035.34409474925
11000,95674.14457283469,89771.97564960638
11000,96949.63657283472,90556.31464960633
11000,89346.35901900003,78046.319325
11000,91630.7532480265,83610.55571153319
11000,95130.83292283467,86880.44814960635
11000,93640.35029925575,86287.24809172
11000,97041.25732283466,87658.80614960636
11000,94606.58822283466,85851.98914960635
11000,92019.0796745,80378.6003
11000,91470.33328840001,81720.53881400001
11000,90006.06491950004,77583.49772000003
11000,91855.895891,83859.53424
11000,92436.01880783468,85661.77087960631
11000,88953.53835934422,78724.57911911739
11000,91171.52219099998,78937.22774000003
11000,93695.99147283466,84075.46014960625
11000,95575.67862283469,85647.31014960638
11000,93695.97910580001,84710.85646400003
11000,90648.9942946918,78658.94128192686
11000,94499.75653954718,87380.89534529034
11000,88348.48088934427,75581.12159911738
11000,94976.7897143246,87478.67218514293
11000,91260.82239802644,80921.73271153308
11000,93861.96145434436,85742.8838691172
11000,93816.52780580001,86602.25246400005
11000,92168.77427283468,80907.76664960633
11000,90048.00602283468,80932.99414960637
11000,91743.35968983467,80077.44339960633
11000,87649.65316365575,76516.86591572
11000,97363.63052283469,90558.84814960633
11000,96263.49255283468,85840.69684210634
11000,92216.38566619183,80076.69930192686
11000,92845.87140783467,81870.52037960633
11000,92660.10051990957,85507.91053351107
11000,87163.17255071251,73098.42729068403
11000,96584.61777283464,89363.09464960637
11000,87609.27326949999,75986.73971999998
11000,96628.2213728347,89456.06114960632
11000,91680.25190434426,83988.7893691174
11000,98532.10307283478,97677.09314960612
11000,92259.86587283468,83456.25414960633
11000,91291.80897283468,80276.10414960636
11000,89664.37399149998,78837.82254999998
11000,89854.027784,78133.042595
11000,88398.90350783471,76249.12137960635
11000,96154.66239844999,90442.269805
11000,90235.37262283468,79179.63064960632
11000,93005.81242283467,82079.33514960637
11000,94990.4341480265,87398.93721153316
11000,90660.88022283466,82037.19414960634
11000,94166.69094100002,86195.31324000003
11000,92362.10450332459,82240.93896514292
11000,90801.26342283467,78979.44064960633
11000,91064.14633302651,80199.83294153315
11000,96950.69052283469,88752.78714960632
11000,94415.45942283468,84945.27214960636
11000,97551.04223650001,92199.10021499998
11000,88532.67524582808,77351.88409674875
11000,90013.56043840002,79107.187814
11000,90343.44337283469,80138.85514960634
11000,92589.41617283468,83505.67364960631
11000,99608.89917283469,94250.26314960637
11000,90589.79989615928,79574.58559474925
11000,91005.94191359181,80865.86237592685
11000,92582.90674662121,81570.18408731687
11000,94623.90212134425,90115.79161911739
11000,94200.5986578347,85677.32837960632
11000,94965.20562783476,88935.99689960615
11000,91309.1770228347,82576.55164960635
11000,91178.4921884,79430.07481400005
11000,90845.5701054,79660.75356400003
11000,96900.14285283475,91303.69234210614
11000,95903.9244728347,88965.52614960633
11000,91703.22569121246,80218.66449568405
11000,95180.57497283467,84669.08564960636
11000,93754.79289585298,86725.88194675023
11000,89394.61542882808,78974.58434674864
11000,91008.01032205575,81175.96830972002
11000,90245.15698302648,78995.15544153316
11000,94342.56792283466,84964.62814960627
11000,93964.45121172459,86308.61775914292
11000,87434.923584,74929.08809500001
11000,97798.47777283468,89049.79064960635
11000,92041.25862450001,83964.64830000002
11000,85642.43518954715,70882.31334529034
11000,91424.61624100001,82926.79524
11000,95491.44052283466,86645.28114960638
11000,96609.95738650001,90162.139215
11000,90575.86970434424,81766.31336911742
11000,91697.09430284178,79460.19240592683
11000,91909.10582283468,80550.87264960635
11000,88264.3502455406,76996.68704243276
11000,94196.78294782458,86606.87574514293
11000,90229.95667283468,80600.31314960634
11000,92890.05517283469,83320.22414960635
11000,88982.40041033464,79370.57791210621
11000,93520.42882283468,85753.43764960632
11000,85273.13370511247,71343.56550968402
11000,96063.98832449998,87432.67030000003
11000,85372.12996953707,70389.72619082691
11000,99329.08633983474,94352.61489960614
11000,95567.87857283467,87030.28814960622
11000,92892.10503839998,84735.55631400003
11000,88931.05933109047,77294.91150132634
11000,90065.61972283467,77961.17564960635
11000,88762.96227283467,76677.37764960635
11000,91961.02222283467,82784.37714960636
11000,94744.52022283468,88676.63964960634
11000,92680.89720732463,84516.78004014293
11000,97261.80567283467,89726.09114960628
11000,90013.93560434428,78253.6393691174
11000,92135.66085580002,81375.734964
11000,93326.70102283466,82196.75414960636
11000,91059.9148966212,81236.10008731684
11000,98089.50902283465,89411.37264960633
11000,94654.96812283472,85395.26214960634
11000,92926.36612283468,82124.60564960634
11000,85224.3945058,71260.234464
11000,96075.74750783466,87869.40137960622
11000,93466.96247283467,81779.41314960633
11000,93783.4479728347,83891.27664960636
11000,89859.01642283468,78155.28314960633
11000,95205.6374058,85484.78946400004
11000,95483.9477728347,88224.56414960625
11000,93709.28267283467,85731.03664960625
11000,83028.22790504918,67527.2652428624
11000,92668.38675100959,82757.1834395111
11000,95864.98254922121,86613.1375133169
11000,96993.83194100001,89935.41624000006
11000,93627.73309802657,86152.47671153299
11000,91868.04123105587,80344.9174229232
11000,88327.25168400005,76719.73309500002
11000,91852.5410245,80133.15330000003
11000,94312.8535117246,83401.96325914291
11000,93724.76632283468,84083.17114960638
11000,94004.2224143246,82814.98168514294
11000,94042.98150434432,90487.6143691172
11000,98568.90458833466,91391.2018796062
11000,95864.29202283468,90379.47664960625
11000,93793.73768621245,83324.32191568405
11000,89964.65882545573,83288.36233172
11000,87991.70246932458,75447.39576914291
11000,94773.79772600002,88213.25047
11000,92735.048534,82106.57179
11000,89655.55392882813,77145.27084674874
11000,94803.0818778347,84875.17039960634
11000,93782.39186169181,86844.88527692684
11000,84303.9664360904,70571.82775132635
11000,93387.56744802646,82984.4887115331
11000,94460.53213400001,85762.77509500006
11000,95914.58337283469,86009.72914960636
11000,93231.49532283469,83285.98014960633
11000,92529.75437283466,84573.39514960634
11000,91599.755191,83573.52124000005
11000,98568.38774100003,91523.21074000005
11000,95172.1007288281,89088.62484674875
11000,93358.83329469184,81930.32797692687
11000,84463.61604653607,69609.79118104422
11000,85749.43406287178,73104.43329043324
11000,91056.46598400001,78747.76909500004
11000,93246.56590783471,82216.87387960634
11000,97296.03647283468,87559.51764960635
11000,93264.28792283469,81928.11264960634
11000,94367.12173649999,87900.21821500002
11000,94185.66157783469,84762.37139960632
11000,96845.94082449996,88218.51280000003
11000,93628.97909600001,84351.14399000003
11000,89100.03927783472,78186.73739960634
11000,86542.56023954715,73722.45984529036
11000,99564.30827283466,91560.80914960633
11000,89090.01183900006,79201.779345
11000,95449.48247283466,88209.34364960635
11000,91132.84635450003,79642.98195000002
11000,97488.87616990955,91126.79603351108
11000,94702.21416950005,87420.38272000002
11000,87885.6926309918,74434.32152592685
11000,95652.37512108465,93451.7677246062
11000,90325.90688621248,79943.23441568401
11000,90945.23230783467,78703.04937960635
11000,92054.07300732456,83510.13773514288
11000,90059.58073270142,79107.22925143791
11000,86263.70128840001,72055.22481400002
11000,92394.51409782459,80053.14924514292
11000,91686.47969100002,81390.05624000002
11000,90691.93152283467,77757.67714960636
11000,92770.6337058,82212.93596400002
11000,92896.78992933418,83286.30896465399
11000,85062.34109665576,70725.93866572001
11000,96326.56025879999,93939.39070800002
11000,88776.19283999344,77074.84879214241
11000,93609.23257283466,83240.09864960625
11000,96392.4186728347,87466.09714960634
11000,89258.51162283465,79255.45764960631
11000,87925.0723865,74849.44197
11000,93064.7042228347,82630.91064960633
11000,89711.54002775578,77818.79126672001
11000,98623.71757283468,92566.44314960625
11000,96942.59299585296,89758.82444675025
11000,86707.52922783466,73761.97739960632
11000,98039.10741950001,91148.27122000004
11000,92604.76657283466,81138.73664960635
11000,98854.59534100002,90892.35124000006
11000,99048.99757283468,92787.00364960622
11000,92766.15583954717,85941.02884529026
11000,88742.37723839997,78948.78931400001
11000,96600.15794100001,91540.03424000002
11000,95817.24622283467,90710.10264960625
11000,94884.88063105586,86425.04192292319
11000,92482.7138873096,82279.85718351108
11000,92859.40037283467,80798.81214960634
11000,91186.92092283469,81179.28814960635
11000,94514.30189099998,86992.58774000003
11000,94475.94590434426,84171.9188691174
11000,89843.04768600961,77934.05986451106
11000,92336.87625783468,81365.54787960635
11000,91297.79602283468,82708.01164960634
11000,92125.99214469183,79887.66328192686
11000,85206.3403591918,73373.02435192683
11000,101213.84797283466,98661.97714960622
11000,94655.43336950004,85264.87122000002
11000,89223.70020511247,79112.23650968401
11000,95876.96182283468,87454.72014960632
11000,87737.00887283466,76816.03764960635
11000,94765.9787228347,83899.58614960637
11000,93621.34383954713,84305.94134529035
11000,92628.57523024997,84258.862604
11000,97397.72932283468,91459.78414960635
11000,87344.09511950001,73335.09122000003
11000,94984.50799615926,84282.52009474923
11000,93580.34135783478,90456.53237960614
11000,90083.60358621248,77150.82141568403
11000,95827.42675450003,87140.63364500001
11000,96797.9730058,88777.78696400001
11000,88387.5592228347,74568.20864960636
11000,90286.41740100959,79040.95843951109
11000,89978.53369469178,77883.80928192686
11000,93225.00819615925,85178.80059474925
11000,93753.23111950001,87816.05372000003
11000,92181.1690577125,82106.75493568403
11000,90512.1439228347,79501.38214960638
11000,90671.1212150265,80210.81346153315
11000,98754.28662283473,91526.85814960634
11000,97524.08093839999,88721.33331400002
11000,95494.0434695,85401.97391500002
11000,91952.17234782458,81793.37124514292
11000,90597.19402766887,79959.95481426032
11000,94369.97037283468,83874.44414960637
11000,94523.31342283466,84854.29914960635
11000,94099.03247283466,84800.21064960635
11000,89824.09648839998,79460.994314
11000,90125.45224802653,79921.26521153316
11000,99021.51968840005,90442.08181400002
11000,94308.30235100958,87104.80443951109
11000,90100.71442766888,79374.32281426029
11000,94774.52345434434,89723.30436911722
11000,92404.0059728347,80161.04964960636
11000,92157.6296558,80537.86546400003
11000,88144.59965580003,76177.455964
11000,91847.42348840002,81582.23781400002
11000,99859.18027283468,94471.72464960626
11000,92507.73210934427,82839.8431191174
11000,100922.6272728347,98183.45814960638
11000,93997.73105434429,85691.01586911728
11000,99798.28938840004,95683.20731399997
11000,93695.53227283468,82570.50414960638
11000,89050.30012450003,76310.2543
11000,93333.9280228347,82288.94964960637
11000,84329.14455071249,70048.806290684
11000,96324.06612283467,89372.90314960634
11000,88153.58133400005,76657.56959500001
11000,97108.51432283472,87350.03314960636
11000,88682.64856440002,77377.19901000001
11000,93747.88074615928,82649.00359474926
11000,90992.46912283466,78470.16914960636
11000,87559.85955519999,75837.95898000002
11000,92120.94742283465,81735.51714960627
11000,87850.52473954715,76962.88584529035
11000,93343.17920771248,85336.81343568405
11000,97364.62827283467,89589.25914960634
11000,91317.9331373096,81305.8411835111
11000,88595.59468115929,74937.09532474923
11000,97830.39203400003,89228.51898500002
11000,92199.1002873096,82232.14318351109
11000,96102.73408840003,90490.64481399998
11000,97492.37540434426,89251.89536911738
11000,90909.83982283463,79979.12564960626
11000,86748.01229599999,74751.81349
11000,98365.97670783466,89843.22537960632
11000,100565.84607283465,95978.7901496062
11000,96026.7321228347,86576.7296496064
11000,88247.1282778347,74748.46539960634
11000,89590.3031398347,78699.52389960633
11000,92725.604541,81575.62324000003
11000,89878.82612953604,78771.49193104426
11000,95771.55263816444,87244.41374335287
11000,90693.77352283467,77920.67464960636
11000,91179.3546010096,81901.75993951106
11000,90368.55816440002,79996.98701000001
11000,89874.46016800958,82968.61218951103
